userName,at,content
Pengguna Google,2024-12-02 05:45:09,Ga bisa apa2 ini aplikasi. tf Virtual Account pun ga bisa
Pengguna Google,2024-12-02 05:37:06,"saya pengguna lama BNI, cuma baru ini coba download wondr. so far si ya, membantu banget lah buat transaksi cashless jadi gaperlu bawa dompet kemana mana, udah bagus juga sistemnya, great job BNI"
Pengguna Google,2024-12-02 05:36:33,"Fitur fiturnya bikin transaksi jadi cepat dan gampang. Desainnya juga fresh, nggak ngebosenin. Semoga terus tambah fitur keren lainnya"
Pengguna Google,2024-12-02 05:36:29,"Iseng2 download karena rekomendasi dari temen. Setelah install, alhamdulillah dibuat mudah dalam pembuatan kartu kredit atau buka tabungan. Jadi gak perlu kebingungan harus bawa apa saja, sudah diinfokan dari aplikasinya. Terimakasih wondr by BNI~ 😊"
Pengguna Google,2024-12-02 05:28:01,"Install aplikasi ini karena penasaran banyak yg bilang bagus dan recommended. Ternyata benar, ini aplikasi recommend banget, fitur-fiturnya lengkap, pelayanannya baik, sekalipun jaringan lagi jelek aplikasinya tetap bisa digunakan. Aplikasi ini juga memudahkan banget untuk transaksi non-tunai. Pokoknya aplikasi ini recommended❤️."
Pengguna Google,2024-12-02 05:23:19,"Saya sudah daftar, ketika keluar aplikasi suruh daftar lagi, baru masuk menu login malah dialihkan ke menu daftar, muncul notifikasi menu sesi anda sudah berakhir, tapi endingnya masih sama ketika sampai di menu login lagi-lagi disuruh daftar dan gitu terusmtuermuter"
Pengguna Google,2024-12-02 05:19:52,Aplikasi apan kagak jelas udah aktivasi tiap buka suruh aktivasi mlu gak bisa di pake
Pengguna Google,2024-12-02 05:17:28,"Nyusahin banget bukan aplikasi yang bagus buat Orang tua ribet amat mau login & masukin data sudh betul semua, TAPI GAGAL TERUS, cuma hanya karena ada gelar di nama harus ubah ke duscakpil, lagian data juga sudah lama tapi ga mau menyesuaikan. Harusnya dari data yang ada kan tinggal menyesuaikan, ini malah minta diganti. ANEH + MEMPERSULIT. BALIKIN AJA BNI MOBILE BANKING NYA. KASIAN ORANG TUA MAU PAKE AJA DIPERSULIT."
Pengguna Google,2024-12-02 05:11:09,"aplikasi ribet, rumit, sudah jauh lebih bagus dn simpel bni mobile bangking"
Pengguna Google,2024-12-02 05:08:35,Aplikasinya mudah digunakan di tambah lagi banyak promonya maju terus BNI..
Pengguna Google,2024-12-02 05:04:06,Aku menunggu fitur mobile tunai di aplikasi ini☺️
Pengguna Google,2024-12-02 05:03:23,"Aplikasinya keren, menarik dan sangat mudah digunakan. Terima kasih Wondr by BNI"
Pengguna Google,2024-12-02 04:57:39,"Sangat buruk, dulu masih pakai M banking BNI mobile mudah, pas pakai wonder, suruh update ktp, gila ktp sudah terbaru minta update. Aplikasi sialan Mohon dikembalikan ke aplikasi sebelumnya, karena aplikasi wonder sangat buruk dan tidak berguna hanya buang buang waktu saja. Aplikasi tdk berbobot. Saya sebagai pengguna dari BNI yang lebih dari 5 tahun sangat kecewa ketika mobile banking BNI dinonaktifkan. Karena aplikasi wonder sangatlah buruk bagi saya. Sudah 20 kali pemdaftran tapi gagal terus."
Pengguna Google,2024-12-02 04:55:53,"Apk WONDR BNI sangat memuaskan. Aplikasinya sangat mudah digunakan, dan semua layanan perbankan seperti transfer dan pembayaran tagihan bisa dilakukan dengan cepat. Selain itu, fitur tambahan seperti pemesanan tiket dan belanja online membuatnya semakin praktis."
Pengguna Google,2024-12-02 04:53:26,Aplikasi ini membantu saya untuk mengelola keuangan saya apalagi saya yang notabenenya baru aja mulai mengelola uang saya. Interface nya juga user friendly
Pengguna Google,2024-12-02 04:53:14,Aplikasinya sangat kembantu saya untuk mengelola keuangan dan mentransfer.
Pengguna Google,2024-12-02 04:45:32,"Pake wondr by BNI ini beneran ngebantu banget buat ngatur keuangan sehari-hari. Semua fitur yang aku butuhin ada, mulai dari catatan pengeluaran sampai promo-promo menarik. Jadi lebih gampang ngontrol uang tanpa ribet😍"
Pengguna Google,2024-12-02 04:44:48,"Masih belum bisa di buka, selalu minta akses aksebilitas di nonaktifkan, padahal waktu di periksa di pengaturan hp semua di menu aksesibilitasnya sudah mati"
Pengguna Google,2024-12-02 04:41:13,"dulu pas nyoba apk ini agak nge bug gitu, tapi sekarang aku nyoba install lagi sekarang jadi lancar dan enak juga di pakainya, keren peningkatannya 🥰"
Pengguna Google,2024-12-02 04:38:35,Semoga kedepan ada menu setor tunai tanpa kartu
Pengguna Google,2024-12-02 04:36:01,"aplikasinya sangat membantu pengguna bni, khususnya untuk bertransaksi, keren pokoknya mantap👍🏻👍🏻👍🏻"
Pengguna Google,2024-12-02 04:35:00,Aplikasi ini mempermudah saya untuk merencanakan liburan dan juga untuk tabungan masa depan. Mulai 100 ribu saya bisa mengatur uang untuk masa depan.
Pengguna Google,2024-12-02 04:34:54,"Aplikasi wondr ini aplikasi yang sangat canggih, bikin transaksi lebih mudah jugaa, dan lebih simple juga. Ini salah satu aplikasi perbankan yang kerenn!!"
Pengguna Google,2024-12-02 04:34:45,"Aplikasi bank terfancy yg pernah ada, tampilan colorfull keren sih. Yang paling membantu dari aplikasi ini itu pas pin ATM ke blokir ga perlu ke bank cukup reset lewat aplikasi aja. gampang."
Pengguna Google,2024-12-02 04:26:30,"Thx to wndr by BNI. Sangat memudahkan dalam bertransaksi dimanapun dan kapanpun👍🏻 walaupun kemaren sempat bug, tapi sekarang udah aman kokkk. Semoga wndr by BNI makin menyalaaa🔥"
Pengguna Google,2024-12-02 04:25:55,Pakai wondr by BNI hidup lebih terarah. Tabungan bisa di pisah-pisah jadinya fokus. Lalu bisa buat bayar berbagai macam pembayaran sehingga jadi lebih simpel tanpa ribet pergi kemana-kemana.
Pengguna Google,2024-12-02 04:24:45,"Saya melakukam transfer via app ini,tertera gagal di app ini tapi saldo berkurang gimana cerita nya ini,tolong lah kasi solusi"
Pengguna Google,2024-12-02 04:23:04,Aplikasi ini sangat membantu dan memudahkan kita dalam bertransaksi. Pokoknya aplikasi ini lebih bagus daripada yang lama
Pengguna Google,2024-12-02 04:20:07,"Aku baru instal aplikasinya, dan aku coba transaksi ehh taunya mudah bnget ngga ribet buat aku yg pemula. Lancar lg.. Mudah bnget cek transaksi juga rekomend deh"
Pengguna Google,2024-12-02 04:09:05,Aplikasi ini membantu sekali informasi mutasi transaksi nya informatif selain itu bisa cek aset tabungan dan investasi dalam satu layar
Pengguna Google,2024-12-02 04:06:03,"Aplikasi yang menurutku simpel dan mudah banget untuk bertransaksi, the best sih aplikasi Wondr by BNI semuanya lengkap ada disini. Buruan deh download aplikasinya."
Pengguna Google,2024-12-02 04:02:47,Lancar banget applikasi nya membantu dalam ber Transaksi
Pengguna Google,2024-12-02 03:56:40,"apk mobile banking terkeren bikin transaksi jd lebih gampang. desainnya modern, fiturnya jg lengkap seperti transfer, bayar tagihan, dan rekap keuangan yang real-time. mantapp"
Pengguna Google,2024-12-02 03:54:04,mudah banget di gunakan
Pengguna Google,2024-12-02 03:52:59,"Saya baru aja aktivasi di wondr ini, proses aktivasi sangat mudah dan cepat, fiturnya termasuk yang lengkap juga. Dan yang paling penting saat mau login benar-benar terjamin aman karena harus memasukkan password terlebih dahulu, dengan wondr semua jenis transaksi jadi lebih mudah. Good job!!"
Pengguna Google,2024-12-02 03:49:03,Aplikasi yang sangat mudah digunakan dan cepat difahami. Saya senang menggunakan aplikasi ini
Pengguna Google,2024-12-02 03:47:01,Pake aplikasi wondr ini. Kog masih belum bisa transaksi tanpa kartu ya? Mohon infonya
Pengguna Google,2024-12-02 03:45:17,"Pengalaman saya menggunakan Wondr by BNI sangat memuaskan. Aplikasi ini tidak hanya mudah digunakan, tetapi juga menawarkan fitur-fitur yang sangat membantu, seperti pengelolaan keuangan, pencatatan transaksi, hingga berbagai opsi pembayaran tagihan. Saya juga suka dengan desainnya yang modern dan intuitif, membuat setiap aktivitas keuangan terasa lebih praktis. Notifikasi real-time juga menjadi nilai tambah karena saya selalu tahu status transaksi tanpa harus repot mengecek manual."
Pengguna Google,2024-12-02 03:44:23,belum bisa bni mobile tunai ya??
Pengguna Google,2024-12-02 03:42:19,Proses pendaftaran dan transaksi di Wondr by BNI sangat cepat dan praktis. Sehingga mudah digunakan oleh semua kalangan sangat membantu dan recommended dehh
Pengguna Google,2024-12-02 03:38:16,"Setelah di update, utk top up e walet hanya max 1 jt/hari"
Pengguna Google,2024-12-02 03:37:49,"Aplikasi wondr bni ini keren bgtt, aku udh pake lama blm ada bug sama sekali, mudah dalam melakukan transaksi apapun, tampilannya juga fresh enak diliat, mantap BNI👍🏻"
Pengguna Google,2024-12-02 03:35:36,"Saya sudah pakai wondr. Transfer simpel kemana pun. Gak pake ribet, prosesnya juga ga lama. Recomended deh!"
Pengguna Google,2024-12-02 03:33:35,"terimakasih uda memudahkan saya dalam bertransaksi dengan mudah, mana suka ada promo an lagi🩷🩷🩷🩷"
Pengguna Google,2024-12-02 03:33:27,Mantap
Pengguna Google,2024-12-02 03:20:19,Beralih dari mobile banking ke aplikasi wondr. Tampilan lebih enak dan lengkap. banyak promo juga pake wondr. Kalo top up ewallet juga gak kena admin. Mantap!
Pengguna Google,2024-12-02 03:18:35,"selalu memperbaiki fiturnya saat maintenance di malam hari, goodjob👌"
Pengguna Google,2024-12-02 03:17:33,"Wondr by bni ini sangat berguna dan praktis bgt. Di dlm 1 apk udh banyak fiturnya. Dari mulai bisa bayar dan beli apapun, topup tapcash, sampe pesen tiket. Bener2 sangat membantu bgt pokonya"
Pengguna Google,2024-12-02 03:17:16,"wondr by BNI ini menawarkan berbagai fitur, seperti bayar pakai QRIS dan juga bisa top up e wallet tampilan aplikasi nya simpel mempermudah saya sebagai pengguna baru"
Pengguna Google,2024-12-02 03:10:42,"Menurut sy Wondr by BNI msh harus di perbaiki lagi, msh byk kekurangan. Mohon min kenapa utk transfer BI Fast blm tersedia? Terimakasih🙏"
Pengguna Google,2024-12-02 03:10:09,"Transaksi gagal tapi saldo terpotong. Beli pulsa listrik sejuta statusnya gagal, saldo terpotong. Dengan harapan dana di refund karna memang STATUS GAGAL (BUKAN PENDING), akhirnya beli pakai aplikasi bank lain dan berhasil. Setelah dikonfirmasi ternyata status transaksi berhasil (nomor token dikirim lewat email setelah komplain). Tolong Pihak BNI harusnya bisa diberikan keterangan pending, jangan langsung status gagal!!! Sekarang saldo token menumpuk padahal cuma buat kamar kos sementara 😡😡😡"
Pengguna Google,2024-12-02 03:09:48,"aplikasi wondry sangat baik, bisa melakukan reksa dana mulai dari 100rb an aja, cocok sekali yang ingin membuat reksa dana dengan uang yang minim sangat rekomendasi"
Pengguna Google,2024-12-02 03:09:16,"Apk wondr by BNI Sangat memudahkan pengguna untuk melalukan transaksi dan mengatur keuangan , pokoknya sangat rekomend"
Pengguna Google,2024-12-02 03:09:13,"Aplikasi yang sangat membantu, tampilan UI simpel. Menunya mudah aplikasinya ringan."
Pengguna Google,2024-12-02 03:08:13,"Wondr by BNI benar-benar bikin transaksi jadi simpel! Fitur login sidik jari sangat praktis, nggak ribet masukin password setiap saat."
Pengguna Google,2024-12-02 03:05:32,"Lebih suka sama aplikasi dari bank BNI yang ini,soalnya dipakai tuh lancar,engga ada bug sama sekali. Transaksi aman, lancar, dan biaya adminnya murah untuk transfer ke bank lain. Terimakasih ya admin WONDR"
Pengguna Google,2024-12-02 03:02:09,"udah lama pake mbanking bni, sampe akhirnya ada wondr by bni saya makin suka! karna tampilannya lebih keren dr yg sebelumnya"
Pengguna Google,2024-12-02 02:57:34,Aplikasi simple dan memudahkan orang
Pengguna Google,2024-12-02 02:55:55,"Fitur kurang lengkap salah satunya Nggk ada fitur tarik tunai tanpa kartu klo dadakan nggk bawa ATM jdi ribet, overall bagus lah ada peningkatan dri BNI mobile cmn BNI mobile ada fitur tarik tunai tanpa kartu"
Pengguna Google,2024-12-02 02:51:40,Ao lah sering gangguan Kamprett betulk
Pengguna Google,2024-12-02 02:48:26,aplikasinya ok banget
Pengguna Google,2024-12-02 02:41:41,"aplikasinya gampang digunakan, bisa mantau penggunaan uang per bulannya.menyalah wonder🔥🔥🔥"
Pengguna Google,2024-12-02 02:19:58,"Aplikasi sampah, kenapa ga bisa 1 apps aja pake BNI mobile untuk semua layanan. Ribet"
Pengguna Google,2024-12-02 02:15:50,tampilan lebih menarik dari aplikasi sebelumnya. respon terhadap qr juga lebih cepat
Pengguna Google,2024-12-02 02:05:29,aplikasi ini segalanya jadi lebih praktis dan efisien. Benar-benar memberikan pengalaman pengguna yang luar biasa💯
Pengguna Google,2024-12-02 02:01:28,bagus sih lebih simple gitu saat mau memasukan password. gacorr bgt☝🏼
Pengguna Google,2024-12-02 02:01:22,"Aplikasi ribet, mau masuk ribet, salah password ribet harus pake ktp lagi, fitur cuma segitu doang. Memang mending hapus aja ini aplikasi gk guna"
Pengguna Google,2024-12-02 02:00:14,"Aplikasinya memudahkan kita untuk bertransaksi dimana pun, dan juga mudah untuk penggunaan aplikasinya. Semoga kedepannya bisa lebih berkembang lagi"
Pengguna Google,2024-12-02 01:51:32,"pengalaman saya sebagai pemula, menurut saya fitur fitur yang ada pada aplikasi ini mudah dimengerti. ini membuat saya lebih nyaman dan mudah saat menggunakannya. fitur nya juga tidak lemot dan sangan membantu saya."
Pengguna Google,2024-12-02 01:48:22,Memudah kan untuk transaksi😁
Pengguna Google,2024-12-02 01:43:34,Mantap
Pengguna Google,2024-12-02 01:35:07,"Appnya sangat membantu buat mengelola pengeluaran, apa lagi di jaman Skrang yang apa"" serba qris, fiturnya juga mudah di pahamin, dan juga lebih lengkap"
Pengguna Google,2024-12-02 01:30:05,"Tampilan wondr ini cukup simpel, untuk UI/UX nya juga cukup modern dan ramah pengguna. Aplikasi ini sangat memudahkan saya untuk melakukan transaksi"
Pengguna Google,2024-12-02 01:28:43,"Aplikasi nya sangat bermanfaat buat saya, tampilan rapih dan saya bisa tracking uang keluar dan masuk, mempermudah pencatatan keuangan pribadi"
Pengguna Google,2024-12-02 01:19:59,"Aplikasi ini simple dan mudah untuk digunakan kehidupan sehari-hari. Memudahkan saya dalam berbelanja dan sejauh ini belum menemukan masalah yang menganggu. Rekomendasi sekali untuk di gunakan terlebih cara daftarnya pun mudah, aman, terpercaya."
Pengguna Google,2024-12-02 01:18:13,Merurut saya aplikasinya sangat bagus dan juga ngebantu saya untuk melakukan transaksi. Transaksi juga jadi lebih mudahhh
Pengguna Google,2024-12-02 01:17:41,aplikasi ini bagus dan sangat membantu dalam kehidupan sehari-hari dan memudahkan pembayaran
Pengguna Google,2024-12-02 01:17:24,"aplikasi nya mudah digunakan bangettt. fitur fitur di aplikasi nya juga udah oke banget sih, ga bikin pusing pengguna nya⭐️⭐️⭐️⭐️⭐️"
Pengguna Google,2024-12-02 01:13:11,Kenapa si bni itu ada dendanya 5000? Gak cukup biaya admin 11.000 masih di kenakan denda?
Pengguna Google,2024-12-02 01:00:21,"Aplikasinya error, udh terdaftar pas klik masuk masa harus daftar lagi pas di klik lagi bilang nya sesi habis...tolong di perbaiki...katanya desember ini mau di berlakukan"
Pengguna Google,2024-12-02 00:58:56,"aplikasi tolol, bener2 pakai BNI MOBILE mau isi token malah disuruh ke aplikasi ini. giliran udah di download mau isi token malah gak bisa. mending hapus aja ini aplikasi beneran enak yang lama"
Pengguna Google,2024-12-02 00:41:04,"Setiap mau pakai selalu daftar lagi konfirmasi ktp dll, ribet. Kembali ke bni aja donk."
Pengguna Google,2024-12-02 00:22:39,"saya baru saja menginstal aplikasi ini , Alhamdulillah lancar dan mudah, aktivasinya juga cepat ngga ribet. Terima kasih wondr by BNI"
Pengguna Google,2024-12-02 00:14:11,"Setelah sekian bulan pake gada masalah, kali ini menyebalkan.. pagi pagi mosok sudah melebihi transaksi Mau sy tutup dan tarik saja saldo, nyusahin.. pantesan kemarin temen temen saranin tutup aja rekening BNI nya"
Pengguna Google,2024-12-02 00:10:20,"Memudahkan sekali,,udah instal apk nya,,aktivasinya g ribet"
Pengguna Google,2024-12-02 00:01:32,Untung banget ada aplikasi ini jadi ga repot² kalau mau cek saldo ataupun transaksi perbankan..mudah digunakan juga..thanks BNI👍
Pengguna Google,2024-12-02 00:01:31,"Aplikasi nya tiba"" kluar sndiri gak yg lama gak yg baru sama ajah"
Pengguna Google,2024-12-02 00:01:24,Saya mw tanya menu untuk melihat pinjaman dan BNI symponi kok g ada ya ?
Pengguna Google,2024-12-01 23:31:03,Saya sangat merasa terbantu dengan kemudahan pengecekan transaksi masuk dan keluar di rekening melalui Wondr ini. Karena sangat mudah digunakan untuk segala usia baik dari muda hingga tua.
Pengguna Google,2024-12-01 23:18:42,"Mantaap, registrasinya gampang sekalii... Debest aplikasi sih.. Biasanya kalau PIN ATM terblokir harus reser ke kantor cabang terdekat, ini cukup pake aplikasi aja"
Pengguna Google,2024-12-01 23:09:00,"Baru install aplikasi Wondr by BNI, aktivasinya mudah dan cepat lalu saat coba melakukan transaksi juga lancar. Tampilan UI nya keren banget tidak membingungkan cari fitur ini itunya."
Pengguna Google,2024-12-01 23:08:36,"Aplikasinya simple banget dan praktis.. Aplikasinya mantab.. Mudah prosesnya, gak ribet.. Top"
Pengguna Google,2024-12-01 22:59:10,"Sangat gampang dan lebih mudah, lengkap semuanya disini, ada tabungan Dolarnya juga ternyata, love BNI 😍"
Pengguna Google,2024-12-01 22:55:07,Aplikasinya mudah digunakan. Banyak diskon pula.. makasih yaa 🥰
Pengguna Google,2024-12-01 22:38:03,Pelayanan untuk Customer atau Pelanggan adalah *****BAIK*****
Pengguna Google,2024-12-01 21:48:24,Sekarang jadi sulit buat pengecekan saldo simponi dan print buku. Saya kira lebih mudah yg sebelumnya auto debit dan bisa liat saldo di BNI simponi.
Pengguna Google,2024-12-01 19:55:25,Saat mengganti HP tidak ribet seperti aplikasi M Banking sebelumnya
Pengguna Google,2024-12-01 18:12:29,"Saya mau bertanya, kenapa tiba2 saldo saya hilang Rp.13.000, kemana saldo saya itu, padahal saya tidak pernah melakukan transaksi apapun, maaf saya hanya bertanya dan saya adalah pengguna baru disini."
Pengguna Google,2024-12-01 17:25:51,"Seperti agak pemaksaan untuk beralih di apk ini. Fitur setor tunai tidak ada. Pakai yg lama error. Terus gimana harusnya ini,,,, sempurnakan dulu baru disuruh alih apk yang bener"
Pengguna Google,2024-12-01 15:19:17,Aplikasi lemot
Pengguna Google,2024-12-01 14:52:15,Sempurna
Pengguna Google,2024-12-01 14:45:45,Parah.. bank plat merah terburuk
Pengguna Google,2024-12-01 14:36:15,Tidak ada opsi tarik dan setor tunai.
Pengguna Google,2024-12-01 12:55:46,Baru pake aplikasi ini udah buat kesel susah banget login mentok di logo wondr doang padahal jaringan stabil
Pengguna Google,2024-12-01 12:52:55,"Kacau ini, sering gagal login"
Pengguna Google,2024-12-01 12:51:19,"Wondr BNI lemot banget, mending mbanking BNI"
Pengguna Google,2024-12-01 12:49:28,Sering ngebug
Pengguna Google,2024-12-01 12:40:59,"Aplikasi jelek, buat login aja susah."
Pengguna Google,2024-12-01 12:39:32,Masuk aplikasi tiba tiba keluar sendiri di berhentikan. Solusinya gimana ya kak?
Pengguna Google,2024-12-01 12:27:29,Riwayat transaksi ga jelas
Pengguna Google,2024-12-01 12:07:43,Sangat sering gangguan
Pengguna Google,2024-12-01 12:02:22,"Kenapa ya setelah selesai daftar, terus keluar, saat mau login masuk lagi ke halaman syarat dan ketentuan pengguna, setelah ceklis ada peringatan ""sesi kamu sudah berakhir"". Kemudian klik Oke, balik lagi ke halaman awal, masuk ke halaman login, malah dialihkan lagi ke halaman syarat dan ketentuan pengguna. Terus begitu, mohon perbaikan dan bantuannya"
Pengguna Google,2024-12-01 11:58:43,"Nga berfungsi sama sekali ,bikin susah"
Pengguna Google,2024-12-01 11:55:06,gjls dibuat transaksi gagal trs pdhl saldo cukup² aja
Pengguna Google,2024-12-01 11:47:53,Simpel sih. Tp menu FX Mobile kok malah hilang ya. Masih belum lengkap ya menu-menunya. Tolong dilengkapi segera ya. Terimakasih
Pengguna Google,2024-12-01 11:29:46,Saya mau bli token listrik knp blm bisa ya?
Pengguna Google,2024-12-01 11:21:20,"nih apk gimana ya korupsi atau gimana jelas"" saya tf ke sesama bni 35ribu tapi kok yang masuk hanya 27ribu?? rada ga masuk akal tapi ini beneran kejadian. tolong lebih bijak lagi"
Pengguna Google,2024-12-01 10:52:56,Saldo terpotong tanpa tertulis di riwayat transaksi. Walaupun cuma 5rb. Harus ad transparansi 👌. Sadar karena baru 2 kali saldo kredit masuk. Mohon di perbaiki ya. Sebelumnya di livin tidak pernah seperti ini. Selalu transparan utk pemotongan biaya lain-lain.
Pengguna Google,2024-12-01 09:57:42,Baik
Pengguna Google,2024-12-01 09:33:52,"Susah sekali login pakai face recognition gagal terus, padahal sesuai arahan di layar dan tempatnya terang"
Pengguna Google,2024-12-01 09:13:12,Ga jelas pake Qris gagal tapi saldo tetap di sedot 200.000
Pengguna Google,2024-12-01 08:31:14,Apk 💩
Pengguna Google,2024-12-01 08:24:24,"Bintang 1 sih, kenapa setelah saya selesai registrasi, jika mau login ulang malah looping di SYARAT DAN KETENTUAN PENGGUNAAN terus? mau login jadi gak bisa sama sekali? harusnya kalau aplikasi belum siap pakai gausah di launching dulu, dipersiapkan secara matang, dan diujicoba sampai aplikasi siap dipakai. Kalau seperti ini kasihan para pengguna yang dipaksa migrasi ke wondr, transaksi jadi terkendala, kalau begini mending pake mbanking yang lain. Disuruh Clear History&Cache? masih tetap sama!"
Pengguna Google,2024-12-01 07:26:10,aplikasi berkelas sekali
Pengguna Google,2024-12-01 07:16:16,"Aplikasi error terus. Masuk saja tidak bisa, apalagi mau menggunakan mbanking. Yang begini mau gantiin BNI mobile. Kita pengguna jasa mbanking sangat2 terganggu."
Pengguna Google,2024-12-01 07:12:17,"Kalo belum siap pake aplikasi jangan dipaksakan, bukannya membantu malah mempersulit.. Wondr BNI ga jelasssss."
Pengguna Google,2024-12-01 07:05:00,"setelah lihat ulasan.. aku jadi tersenyum lega, ternyata bukan aku aja yg susah menggunakan aplikasi ini.. semua mengeluhkan aplikasi ini, dulu udah pakai aplikasi ini.. setelah aku ganti hp baru, setelah login eehhh gak bisa kebuka tu si aplikasi, padahal pin udah bener semua.. niat datang ke CS, tp kecewa ke 2 kali, karena gak bisa ketemu CS.. hanya pak satpam yg nge handel CS.. dan akhirnya aku tarik semua uang di tabungan, dan pindah bank sebelah yg full senyum"
Pengguna Google,2024-12-01 06:54:06,"ngebug, mau transfer gagal terus pindah ke wondr gak sesuai ekspektasi sama aja sama bni mobile👎👎"
Pengguna Google,2024-12-01 06:50:04,"Dikit2 error dari tadi mau transfer ga bisa bisa tapi saldo berkurang,CS di hubungi ga ada satupun yang respon"
Pengguna Google,2024-12-01 06:28:51,Mau daftar ga bisa2 jdi kesel .
Pengguna Google,2024-12-01 06:19:04,Ko gk bisa tf ke e wallet ya cman bisa 1x itupun gk bisa nominal besar diatas 1t
Pengguna Google,2024-12-01 06:17:08,"Tampilan awal nya sangat bagus, aplikasinya lebih terinci, aktivasi nya juga lebih gampang sekali, transaksi nya jadi lebih mudah sekali dan gampang untuk menggunakan nya"
Pengguna Google,2024-12-01 06:10:21,Keseringan eror dan banyak fitur yg dibatasi ...bukan up level malah downgrade dari app lama
Pengguna Google,2024-12-01 06:10:16,"Bingung mau transaksi sudah 4 hari masih eror mau transaksi susah gimna dong msak lama bet perbaikan ny, lama bet mau login bikin kesal aj"
Pengguna Google,2024-12-01 06:08:30,Petbaikan dari pagi ketemu pagi jg blm bisa digunakan
Pengguna Google,2024-12-01 06:08:09,"Sebenernya sama aja kayak aplikasi jual beli saham kyk pada umumnya. Tapi ya Masi lebih percaya sama ini karena dari bank yang sy gunakan sendiri. Pake juga gampang, bayar air listrik juga ada worth it lah buat pengguna BNI juga"
Pengguna Google,2024-12-01 06:04:14,Ribet sdh beberapa kali verifikasi wajah disuruh kedipkan mata ujung2nya waktunya habis katanya ga ngerti apa maunya
Pengguna Google,2024-12-01 05:56:40,Apl GK bermutu download berulang ulang tp giliran regristasi data sulit
Pengguna Google,2024-12-01 05:52:49,"Tampilan mudah dipahami, banyak fiturnya mendukung keperluan harian, tetap responsif walau jaringan agak lemot, mantap apknya👍👍"
Pengguna Google,2024-12-01 05:47:02,"love it dengan Wondr by bni. All fiturnya gampang diakses, ga meribetkan melakukan transaksi. mempermudah untuk transfer, bisa E commerce dan E wallet. Ga perlu ribet buka banyak aplikasi lagi semua beres, login mudah,qris cepat bagi aku yang suka melakukan pembayaran non cash."
Pengguna Google,2024-12-01 05:46:22,"so far gapernah bug aplikasinya, sangat membantu dan ga ribet fiturnya juga bagus simple fitur UI sama UX nya menarik"
Pengguna Google,2024-12-01 05:37:12,Baik
Pengguna Google,2024-12-01 05:33:49,"Terlalu sulit untuk dibuka pasword nya ribet suka lupa kalo banyak"""
Pengguna Google,2024-12-01 05:33:07,Aplikasi ini menawarkan fitur yang lengkap banget. Pemilihan warna dalam designnya juga modern jd mempermudah baca teks dan fiturnya jd user-friendly banget dan nyaman saat make aplikasinya
Pengguna Google,2024-12-01 05:21:55,"Ga nyangka si, aplikasi terobosan baru bni ga kaleng kaleng. Yang paling penting dari aplikasi menurutku adalah cara pakenya gampang dan ga ribet. Good job buat developernya, live bni sekebon"
Pengguna Google,2024-12-01 05:05:31,aplikasi Wondr by BNI ini udah kumplit banget sih. memudahkan kita pastinya
Pengguna Google,2024-12-01 05:04:55,"Sudah daftar, sudah lengkap, tapi gk bisa login, kalo masuk ke aplikasi langsung masuk ke daftar lagi bukannya login."
Pengguna Google,2024-12-01 05:02:39,"Dari siang sampai malam jam 19.38, apk wondr error tidak bisa diakses. Update: Paginya apk bisa untuk transaksi"
Pengguna Google,2024-12-01 05:00:56,apk gajelas udah bolak² login gabisa² trs ini ngaksesnya gimana yaa bikin emosi aja klo blm siap mending jangan di promosiin dlu dehh
Pengguna Google,2024-12-01 04:58:16,Ribet banget aplikasi keluar dikit susah masuk
Pengguna Google,2024-12-01 04:55:39,Saya ga tau kenapa tapi saya sudah 3x verifikasi KTP (seperti buat akun baru) akunnya logout terus. Mohon segera diperbaiki
Pengguna Google,2024-12-01 04:50:22,"Please why are there so many problems? Should I go back to the old app? If the app is not ready, why recommend customers to move to this app? I see the suggestion to use cellular data, not wifi? Is that wise advice?"
Pengguna Google,2024-12-01 04:48:25,"Applikasi yang sangat bagus, mudah, fiturnya berlimpah, dan ui nya minimalis. Sangat recommended"
Pengguna Google,2024-12-01 04:34:05,"aplikasi ini bagus,registrasi nya gampang bangettt ,sat set langsung jadii gapake nunggu lama"
Pengguna Google,2024-12-01 04:32:09,"Tampilannya oke bangett kekinian alias modern sesuai zaman. Fiturnya cukup lengkap yaa untuk ukuran mbanking kayak transfer, VA, Top-up e-wallet, dll. Fitur QRIS sama TapCash seamless banget. Suka banget sama aplikasinya simple dan ga ribet mana banyak promonya lagi xixi"
Pengguna Google,2024-12-01 04:26:29,"Bukanya makin simple, malah bikin ribet Inovasi gk guna... Saran maximalkan bni banking nya aja ... Bni tolol"
Pengguna Google,2024-12-01 04:23:33,"aplikasinya bagus bangeett, banyak promo dan fiturnya lengkap.. memudahkan gen z yang sering qris qris kalo beli makan. buruann download dehh pasti setiap bulan ada aja promo promo menarikk"
Pengguna Google,2024-12-01 04:15:21,aplikasinya mudah digunakan
Pengguna Google,2024-12-01 04:14:10,"aplikasinya sangat mudah untuk di gunakan, dan sangat cepat untuk membantu masyarakat"
Pengguna Google,2024-12-01 04:12:20,sangat baik dan membantu
Pengguna Google,2024-12-01 04:04:27,Keren bang
